university,post_text,date,likes,retweets,user_id,sentiment_label
Michigan State University,Cultural fest was enjoyable.,2024-10-27,526,110,user_21785,positive
Michigan State University,Beautiful campus during fall.,2024-03-12,478,82,user_60446,positive
Michigan State University,Cultural fest was enjoyable.,2024-11-16,370,196,user_57983,positive
Michigan State University,Club recruitment week ongoing.,2024-02-23,605,179,user_93166,neutral
Michigan State University,Cultural fest was enjoyable.,2024-11-12,567,169,user_69129,positive
Michigan State University,Large class sizes problematic.,2024-04-12,191,215,user_37469,negative
Michigan State University,Semester break announced.,2024-10-09,557,146,user_25723,neutral
Michigan State University,Financial aid response slow.,2024-08-06,569,206,user_78514,negative
Michigan State University,Large class sizes problematic.,2024-02-27,313,281,user_28158,negative
Michigan State University,Financial aid response slow.,2024-12-02,591,198,user_91455,negative
Michigan State University,Semester break announced.,2024-01-02,510,170,user_37014,neutral
Michigan State University,Housing maintenance delays.,2024-11-22,307,281,user_84914,negative
Michigan State University,Business school improving rankings.,2024-06-08,808,139,user_40341,positive
Michigan State University,Strong student involvement.,2024-01-06,727,231,user_32504,positive
Michigan State University,Beautiful campus during fall.,2024-12-14,577,112,user_44376,positive
Michigan State University,Bookstore inventory updated.,2024-08-31,397,234,user_93160,neutral
Michigan State University,Beautiful campus during fall.,2024-05-20,480,135,user_31754,positive
Michigan State University,Dining options need improvement.,2024-01-02,596,291,user_29649,negative
Michigan State University,Strong student involvement.,2024-12-01,518,185,user_64592,positive
Michigan State University,Internship workshop scheduled.,2024-02-05,339,190,user_71128,neutral
Michigan State University,Business school improving rankings.,2024-06-24,475,120,user_49950,positive
Michigan State University,Business school improving rankings.,2024-08-08,748,219,user_21821,positive
Michigan State University,Dining options need improvement.,2024-04-23,491,161,user_77473,negative
Michigan State University,Great community feeling at MSU.,2024-06-13,385,184,user_92140,positive
Michigan State University,Club recruitment week ongoing.,2024-06-22,487,247,user_95801,neutral
Michigan State University,Great community feeling at MSU.,2024-03-03,752,200,user_36964,positive
Michigan State University,Dining options need improvement.,2024-01-21,512,130,user_63192,negative
Michigan State University,Club recruitment week ongoing.,2024-07-28,197,242,user_21919,neutral
Michigan State University,Large class sizes problematic.,2024-03-31,658,236,user_94756,negative
Michigan State University,Semester break announced.,2024-09-21,473,91,user_64351,neutral
Michigan State University,Exam timetable released.,2024-09-21,416,86,user_42040,neutral
Michigan State University,Construction causing inconvenience.,2024-03-09,247,212,user_96607,negative
Michigan State University,Great community feeling at MSU.,2024-05-13,516,233,user_45298,positive
Michigan State University,Exam timetable released.,2024-11-13,325,177,user_36637,neutral
Michigan State University,Business school improving rankings.,2024-06-18,596,151,user_20358,positive
Michigan State University,Large class sizes problematic.,2024-11-17,540,138,user_44038,negative
Michigan State University,Large class sizes problematic.,2024-12-30,319,284,user_61842,negative
Michigan State University,Housing maintenance delays.,2024-04-26,185,140,user_19439,negative
Michigan State University,Bookstore inventory updated.,2024-10-11,166,81,user_16659,neutral
Michigan State University,Construction causing inconvenience.,2024-03-29,680,313,user_34062,negative
Michigan State University,Strong student involvement.,2024-09-25,571,176,user_26228,positive
Michigan State University,Large class sizes problematic.,2024-07-17,349,322,user_66326,negative
Michigan State University,Beautiful campus during fall.,2024-06-05,440,198,user_73186,positive
Michigan State University,Business school improving rankings.,2024-03-21,849,130,user_46115,positive
Michigan State University,Great community feeling at MSU.,2024-01-26,443,74,user_58658,positive
Michigan State University,Internship workshop scheduled.,2024-09-19,670,215,user_92247,neutral
Michigan State University,Bookstore inventory updated.,2024-06-18,448,241,user_55613,neutral
Michigan State University,Great community feeling at MSU.,2024-08-30,358,115,user_40783,positive
Michigan State University,Business school improving rankings.,2024-03-12,353,107,user_88434,positive
Michigan State University,Semester break announced.,2024-10-30,646,101,user_29377,neutral
Michigan State University,Business school improving rankings.,2024-03-19,765,130,user_72169,positive
Michigan State University,Business school improving rankings.,2024-10-11,585,233,user_45997,positive
Michigan State University,Housing maintenance delays.,2024-04-20,621,205,user_58711,negative
Michigan State University,Housing maintenance delays.,2024-07-22,589,226,user_91018,negative
Michigan State University,Bookstore inventory updated.,2024-02-09,291,140,user_88387,neutral
Michigan State University,Housing maintenance delays.,2024-04-21,401,171,user_61940,negative
Michigan State University,Strong student involvement.,2024-03-18,511,126,user_80577,positive
Michigan State University,Strong student involvement.,2024-03-28,902,54,user_70406,positive
Michigan State University,Dining options need improvement.,2024-04-03,230,305,user_96088,negative
Michigan State University,Large class sizes problematic.,2024-09-26,187,266,user_99831,negative
Michigan State University,Housing maintenance delays.,2024-12-17,504,300,user_53135,negative
Michigan State University,Bookstore inventory updated.,2024-05-25,277,231,user_14354,neutral
Michigan State University,Semester break announced.,2024-07-24,635,201,user_11477,neutral
Michigan State University,Large class sizes problematic.,2024-05-18,498,349,user_33863,negative
Michigan State University,Exam timetable released.,2024-09-17,629,148,user_49649,neutral
Michigan State University,Great community feeling at MSU.,2024-12-16,816,172,user_96200,positive
Michigan State University,Financial aid response slow.,2024-12-14,321,270,user_65275,negative
Michigan State University,Housing maintenance delays.,2024-07-07,347,262,user_45291,negative
Michigan State University,Bookstore inventory updated.,2024-11-26,327,99,user_69572,neutral
Michigan State University,Housing maintenance delays.,2024-04-29,197,311,user_45589,negative
Michigan State University,Business school improving rankings.,2024-12-05,386,184,user_98071,positive
Michigan State University,Construction causing inconvenience.,2024-12-15,291,184,user_21102,negative
Michigan State University,Great community feeling at MSU.,2024-10-26,482,174,user_17630,positive
Michigan State University,Bookstore inventory updated.,2024-05-31,503,176,user_54543,neutral
Michigan State University,Dining options need improvement.,2024-02-14,697,168,user_17547,negative
Michigan State University,Cultural fest was enjoyable.,2024-09-29,545,164,user_60294,positive
Michigan State University,Strong student involvement.,2024-03-06,625,140,user_95340,positive
Michigan State University,Dining options need improvement.,2024-09-26,679,329,user_65375,negative
Michigan State University,Construction causing inconvenience.,2024-01-12,250,240,user_86673,negative
Michigan State University,Internship workshop scheduled.,2024-12-30,466,165,user_87692,neutral
Michigan State University,Business school improving rankings.,2024-02-24,610,221,user_49308,positive
Michigan State University,Beautiful campus during fall.,2024-05-25,489,180,user_76127,positive
Michigan State University,Semester break announced.,2024-10-26,351,248,user_68077,neutral
Michigan State University,Business school improving rankings.,2024-07-10,590,94,user_14159,positive
Michigan State University,Dining options need improvement.,2024-03-13,319,225,user_12781,negative
Michigan State University,Strong student involvement.,2024-10-24,769,214,user_47281,positive
Michigan State University,Beautiful campus during fall.,2024-11-27,741,109,user_23252,positive
Michigan State University,Large class sizes problematic.,2024-02-19,522,278,user_11928,negative
Michigan State University,Exam timetable released.,2024-08-17,160,57,user_56592,neutral
Michigan State University,Financial aid response slow.,2024-04-02,574,358,user_37297,negative
Michigan State University,Housing maintenance delays.,2024-10-18,691,205,user_91186,negative
Michigan State University,Dining options need improvement.,2024-03-11,662,169,user_43189,negative
Michigan State University,Financial aid response slow.,2024-12-04,367,187,user_63570,negative
Michigan State University,Semester break announced.,2024-12-02,590,73,user_74383,neutral
Michigan State University,Great community feeling at MSU.,2024-07-27,727,127,user_18161,positive
Michigan State University,Construction causing inconvenience.,2024-04-01,248,260,user_62475,negative
